Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Central African Republic,CAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.568069342,1.642125317,1.497087845,1.255882652,1.16678192,1.210192071,,,,,,1.109131185,1.35309986,1.201693015,1.15123645,,1.125878508,1.587181967,1.816206731,2.597425043,2.271558766,1.970128935,3.155823963,2.25538964,1.686089014,1.528332632,1.435967607,1.43304054,1.915529229,2.010143679,1.858675078
Canada,CAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.18525654,4.128312243,3.999216389,3.620650112,3.402062837,2.930260659,2.683282422,2.74792677,2.54364188,2.27378467,2.188979696,2.131485639,2.011818438,1.832601818,1.783813085,1.863541853,1.765927978,1.8057636,1.848887401,1.711245918,1.764448615,1.709915638,1.954343585,2.081196249,2.117188855,2.097376234,2.109197118,2.062576371,1.986767119,1.934614309,1.958793742,1.895444339,1.8616877,1.821753504,1.696680257,1.554090071,1.403752581,1.246243202,1.256293902,1.241703064,1.11808088,1.137368973,1.120852292,1.115878799,1.107966027,1.110669655,1.125832408,1.188901783,1.248621382,1.377555631,1.194338338,1.193291895,1.118404598,1.0023672,0.989925299,1.152709374,1.164161567,1.351602232,1.324681094,1.286097099,1.415945358,1.315152952
Central Europe and the Baltics,CEB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.659717493,3.413760558,2.742634927,2.565342197,2.3505069,2.280135062,2.370146394,2.247584388,2.330939981,2.172596344,1.953376395,1.860355916,1.892349826,1.895874702,1.860907157,1.75361969,1.774130995,1.694467234,1.653414357,1.53077923,1.521522194,1.471088351,1.406017471,1.394126282,1.370209835,1.417831852,1.533013569,1.478734578,1.515704792,1.643575898,1.750764701,1.954865599,1.892526701
Switzerland,CHE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.341450361,2.469077069,2.567567568,2.516336682,2.535855697,2.467959251,2.530793359,2.382373845,2.176517572,2.197923705,2.103347488,2.052526822,1.968126125,1.861448562,1.875974486,1.900752738,2.162581009,2.022086563,1.967364431,2.039799426,1.678606546,1.662802221,1.728194511,1.748805589,1.701248303,1.824971868,1.661021951,1.561866055,1.564805264,1.524165367,1.572147188,1.537824886,1.523709272,1.366964345,1.332284094,1.355810883,1.284335761,1.220946312,1.184320033,1.085401612,1.029280853,0.991880362,0.956388839,0.926631178,0.888924253,0.852623305,0.772549506,0.734436406,0.71863774,0.726566529,0.682000296,0.688864301,0.663502197,0.706124077,0.628104288,0.643890851,0.657387011,0.656917773,0.644026519,0.686429679,0.849553215,0.7116428
Channel Islands,CHI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.118405627,3.527447297,3.043709078,2.865395725,2.635186596,2.885712733,2.735920852,2.713632634,2.527068178,2.260899987,4.450450634,6.264815442,6.625414195,6.283820901,7.109561164,6.742536661,6.085050825,6.915244814,6.728122321,6.332556333,6.48209287,7.022118889,8.877267738,7.575222602,7.605406176,6.900608611,6.288002199,5.638071075,4.13999608,3.590029509,3.401654859,2.849842767,2.628510469,2.706922937,2.597544983,2.562064629,2.449320898,2.498201924,2.589837226,2.713631594,2.703282046,2.667495173,2.552093091,2.733843212,2.707975136,2.521502877,2.49083178,2.318802202,2.584010483,2.263607889,2.23946831,2.254395656,2.046290407,1.986419474,1.958526713,1.898487266,1.91538872,1.935901075,1.86392777,1.856668653,2.089015429,1.96335906
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.447101315,2.454016116,2.311243412,2.449542068,1.928066874,1.693479599,1.686233887,1.65272667,1.632650673,1.655080691,1.871465914,1.830343718,1.976185991,2.049686062,1.983406274,1.927764976,1.85334244,1.85464884,1.739812859,1.712334361,1.886133152,1.73947515,1.665576053,1.693368163,1.702855096,1.728689068,1.750717767,1.770695719,1.74645507,1.739533683,1.727827863,1.798833505,1.73634051
Cote d'Ivoire,CIV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,1.275534442,0.998988878,1.143929912,1.319699499,1.263565891,1.312658687,1.160490046,1.148796499,1.181007472,1.500340987,1.695633743,1.130342635,1.339648173,1.178430198,1.118886112,0.794768612,1.098093102,1.123772304,1.164286711,1.091036048,1.142167706,1.115046625,1.025590419,0.996969504,1.05352867,1.217098753,1.249140612,1.330374658,1.333435385,1.374856332,1.40745388,1.428552033,1.096734023,,0.844918599,0.796851598,,,,,,1.391605092,1.51507182,1.462534212,1.501948666,1.590764499,1.522855742,1.730239456,1.557966049,1.392028045,1.521417072,1.37538725,1.475969049,1.719446027,1.707463673,1.329599894,1.413435448,1.227480729,1.328239978,1.251481329
Cameroon,CMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,1.872127872,1.842670401,1.762854734,1.760674157,1.691940723,1.727593933,1.762325015,1.715850108,1.66511724,1.655363748,1.555817726,1.818915609,1.990519146,1.890684084,1.740219092,1.339835729,1.217823458,1.250025497,1.284796155,1.333689155,1.474566613,1.514551699,1.532605614,1.326124551,1.310340092,1.251644839,1.224837883,1.301241746,1.396509438,1.443852391,1.324748865,1.290360035,1.338506756,1.383806998,1.401603832,1.243220765,1.32737745,1.326606417,1.312339132,1.319340142,1.354256639,1.18443512,1.217846576,1.214414615,1.149088972,1.144433296,1.187536437,1.173793483,1.11159531,1.086759173,1.010443012,1.024089314
"Congo, Dem. Rep.",COD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,3.91E-05,,4.31E-05,,4.22E-05,4.17E-05,5.52E-05,4.86E-05,4.03E-05,3.49E-05,5.27E-05,4.53E-05,3.36E-05,3.49E-05,3.27E-05,2.97E-05,,,,,,,,,,,,,,5.226085685,,,1.546801091,1.410851124,0.428454161,1.158150664,0.220260773,,,0.880645711,1.336604385,1.380795458,1.434633855,1.254075528,0.808542544,0.656239765,0.851731339,0.92410908,1.134550276,1.146177977,0.95024714,1.295639749,1.066108209,0.770467136,0.623912515,0.708059013,0.749453965,0.56168578
