Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bahrain,BHR,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,45,45,45,45,45,100,110,70,70,60,55,50,60,75,85,80,76.47058824,86.66666667,66.66666667,55.17241379,35.71428571,,,,,,,,,,,,,,
"Bahamas, The",BHS,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,41.42857143,45.71428571,50,54.28571429,58.57142857,62.85714286,67.14285714,71.42857143,71.42857143,75.71428571,80,84.28571429,88.57142857,92.85714286,97.14285714,101.4285714,105.7142857,110,114.2857143,118.5714286,122.8571429,127.1428571,131.4285714,135.7142857,122.5,126.25,130,133.75,137.5,141.25,145,148.75,152.5,208.3333333,213.3333333,163.3333333,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.2941176,294.1176471,341.1764706,341.1764706,322.2222222,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.9362262,202.1625164,201.913253,186.0446085,163.4028892,155.951417,136.7383223,126.4477515,118.8684168,116.0666551,110.9383903,105.5773029,99.7296323,96.68170336,94.96931408,91.38612067,89.7697607,86.76046176,,,,,,,,,,,,
Belize,BLZ,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,58.61111111,74.72222222,84.86486486,108.6486486,108.1081081,118.4210526,131.5789474,138.1578947,141.025641,146.9230769,149,154.75,156.5853659,162.195122,163.8095238,169.047619,170.6976744,176.0465116,181.3953488,178.4444444,179.3478261,183.6956522,189.1304348,194.1304348,218.6046512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,1000,1333.333333,1333.333333,1000,1125,1250,1300,1733.333333,1733.333333,1733.333333,1666.666667,1666.666667,1500,1333.333333,1200,1133.333333,1166.666667,1200,1233.333333,1333.333333,1333.333333,1333.333333,1333.333333,1333.333333,1333.333333,1466.666667,1600,1600,1566.666667,1566.666667,1600,1600,1600,1500,1125,1125,1125,1125,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,10.04636785,10.80246914,11.50306748,11.93139448,12.36363636,12.72984441,13.12154696,13.44086022,13.7524558,14.06649616,14.45631678,14.6878825,15.49463647,16.36469901,17.12328767,17.7089098,18.42818428,19.17954182,19.89528796,20.58672156,21.21212121,21.80376611,21.94051682,21.97802198,23.17073171,23.78640777,24.15458937,24.51923077,24.40191388,24.76190476,25.11848341,24.88372093,24.31818182,22.76595745,21.15384615,20.81784387,19.84679666,19.16610625,18.56677524,19.08396947,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,30.47232098,33.94461233,37.67164905,40.84708122,44.2804428,47.19494557,50.18094989,53.05136836,55.77689243,58.80663689,62.5660609,66.00551688,69.20250839,72.17787565,95.53338064,95.71471545,94.12123833,101.7690698,108.2589286,114.6684505,117.2156645,119.7012515,122.0887666,124.3839019,125.9379848,131.0582307,136.4016101,141.9876127,147.8278367,153.9457119,160.35824,167.0839891,174.153958,181.5869981,185.90043,186.310153,183.4922341,180.7477311,178.0738116,175.4677874,172.9273221,170.4495515,168.0323873,165.6736326,163.3711957,161.1099072,,,,,,,,,,,,,,,
Barbados,BRB,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,181.25,187.5,193.75,199.375,218.75,231.25,237.5,250,256.25,259.375,262.5,265.625,268.75,271.875,275,281.25,287.5,293.75,300,306.25,312.5,318.75,325,331.25,337.5,343.75,350,356.25,360.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,12.5,12.5,12.5,12.5,12.5,8.333333333,8.333333333,10,13.33333333,16.66666667,30,32.5,50,67.5,85,100,120,137.5,155,240,240,240,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
